OD_id,matching_prob,ride_distance,detour_distance,shared_distance
54,0.9882348078166115,37011.15988068444,1025.997711171405,21158.053733877074
55,0.9730245229116896,12799.200684384383,474.3820127586066,9342.462724438146
56,0.9429039986847371,22144.084936800962,713.1816317906874,9908.49718817131
57,0.7142319801006689,23821.145950829803,729.2363755371007,5936.568974418585
58,0.964606089203695,38507.50571490309,1107.1369246987774,15391.980146117177
59,0.9054182520296292,7151.629879402294,835.6860224898127,3705.981757984202
60,0.9603080970350056,29180.30810388899,773.1275502902663,17195.981022036947
61,0.9660785878016404,3424.849292145775,597.139396626122,2405.957115853063
62,0.6151234761393247,6075.851371264931,225.8852537716896,2866.913099025414
63,0.8489003070425221,7317.3219367439415,269.8632445879992,5219.36029899701
64,0.95925903818689,14258.607248769615,550.32316834826,10096.364537545389
65,0.811822556908779,39141.68572515928,850.4292352696804,15555.886885633696
66,0.7517050159368013,8602.520225711107,635.4339021456328,2939.12216351359
67,0.7539732880082832,31734.230976968385,614.7829979674425,11672.945412307812
68,0.9388994651250648,22486.711680548095,672.7663903983783,14485.151804370744
69,0.8483584229113075,32614.086829833515,880.232383566491,12906.732914152102
70,0.7613425361326578,10598.471243429169,618.887030109325,3856.5880944001015
71,0.9853813601545299,7480.246698334046,782.7027941240783,4322.434187121018
72,0.9926768814692234,9090.482246567464,681.6222795005694,6702.644161998919
73,0.8822245897794522,22587.319416494185,716.559879265821,9348.124873900928
74,0.7282726918287172,27435.950292225793,917.3741192165176,9412.353120994994
75,0.49113979284866294,11310.2577027245,260.6694152375483,3794.1084427684705
76,0.720911283349891,34305.26349787066,344.0758658854517,11414.038713460826
77,0.5721850825959434,43825.45569404654,790.0958788059138,7187.728514005084
78,0.49830207441618435,31987.12620994098,644.4671113718945,8051.255854243892
79,0.9103728656210028,36046.73623287376,967.9546741890982,10992.651917092198
80,0.626599840603461,31131.815911780133,447.7710411090526,13512.693168509206
81,0.9170284819941171,5262.753786273752,460.09802127379874,3219.154242693237
82,0.9281983989275102,36844.847257710586,881.3987769632055,15103.253829146086
83,0.9774521817186697,24021.14984255239,765.400210725145,12914.763915678735
84,0.8954116850020691,14157.980423666204,948.8347664155677,7278.0387569152435
85,0.7709874880354666,10085.835729554974,836.4039140760239,4317.470064170973
86,0.931254662292806,17817.183816905806,929.2334251923403,5014.508168945109
87,0.8029502394805959,44004.55614457627,750.8763287598363,16140.412683062057
88,0.7786194022648409,18181.884016996974,483.5990925691475,9604.88616915623
89,0.8002269132386086,17439.960195268046,610.9634879197937,4957.500796020038
90,0.9041773113628018,17394.18226274869,922.6675622485104,7754.879230102133
91,0.628758773789385,9675.1623121331,262.3944164679602,4184.945928901502
92,0.7360689833921221,23048.253144110524,471.82178641332126,9374.838202691584
93,0.8152455367178773,18880.49638346959,623.5203655092927,9681.154716047013
94,0.7963790168651442,27606.51961126882,824.1168059778854,10850.353997358838
95,0.7812903920189012,21854.763865047455,542.468142729198,8093.72331697123
96,0.9195526705867989,12803.98585844423,1013.5379996528785,6038.206867143911
97,0.710800729041269,39302.16829978297,735.3344180951912,13692.517523321716
98,0.6563934670148108,46726.831700604795,963.4161778770931,9911.091196429405
99,0.9382936362430951,10806.92086446423,388.3533258481987,8904.027281110999
100,0.2749102222676394,19520.40172522942,255.71836191017366,1394.8709754906888
101,0.4175116467052211,9201.725351225343,245.7528030252439,2389.1678913218034
102,0.8372410188999058,18680.230521780813,492.28674355520394,8703.371450321047
103,0.8198234785428011,55865.49178481485,1027.736039134672,22902.29139301611
104,0.942461702529223,8857.247581294532,646.9670105598493,5347.712319160306
105,0.792972585219621,43630.166737632964,852.1143171392969,17434.159837818795
106,0.9963130217546444,7445.176614370078,714.1420950356521,5316.84707646726
107,0.7168622681534428,44071.201257311244,611.8776668887808,14057.039826431246
108,0.7854227722163661,28597.40919945819,648.8659127552802,12690.28110803745
109,0.8908570328502617,43632.00482704009,1317.2185678915218,19738.103799242697
110,0.9626242511613172,3646.1961741917376,418.9093019962885,2705.8986050828753
111,0.5732904299889192,37584.61091974899,679.9840892737266,8432.071382393347
112,0.9902957553966567,27594.56643593878,1047.931883310671,14056.567380173168
113,0.897654090730662,7463.017089503872,580.0725077774698,4187.672884981259
114,0.7027740666537037,24389.742905674048,914.5840190783264,5246.2581631729345
115,0.9396642663532611,28465.505274703606,1077.0443605078233,9988.736725856535
116,0.8507364802315183,48187.49376011867,1014.258510133608,16802.0109951145
117,0.9508474318453185,29015.672938530573,989.7798026127383,10598.03010661908
118,0.9783493034894398,10787.005851187365,831.8123836458943,5751.296429282403
119,0.8711829495177922,1968.015904193446,334.8852628511377,1073.8599272203448
120,0.7507239265549379,21319.861462078647,641.9298465633821,10283.077239715098
121,0.7467071306858524,12996.178970589597,778.7255216328919,3737.8599051948468
122,0.723059146303755,30418.038110766895,795.5567115855054,8794.705659269697
123,0.17171793569360705,35775.695346973196,41.717753653158894,5326.006865599759
124,0.9951291175797736,13941.386423138094,921.7103974004378,5261.526874401873
125,0.9970634606797562,30143.95513063307,738.2769566551005,15663.60360216049
126,0.934471396291607,5030.500201090794,160.83438096308174,4258.832282719871
127,0.8053918936306306,14485.266822238094,638.5917706394134,8568.76071870451
128,0.9877160767121933,2299.6056985527985,384.47301304735424,1736.9257690316147
129,0.8351528306314555,18923.09486932144,671.2415916676237,9737.935840845752
130,0.7725212155830041,5143.7453636728005,494.3283099754484,2645.446168428029
131,0.7086380737055459,38098.36413591094,718.7845657891605,6062.731006746384
132,0.8713480938224095,13994.480170361436,741.6936664225676,6939.657458996749
133,0.7851795140326003,28543.653696883768,682.3994288364769,12896.532779800567
134,0.7449054307489913,27320.76156115884,947.9719013153554,8261.119291814433
135,0.979357345049775,47580.63953925366,1499.4701920029713,22968.31233174437
136,0.9338853270090306,11469.184279984207,1202.5733843552887,4242.34895358701
137,0.49266718354008976,9770.07178517615,513.1835252590291,2254.6599771224437
138,0.7761265244916156,31276.26297348814,619.9552029199382,16846.75704241087
139,0.7432170277721559,24822.286040268755,828.108953498979,6625.60821444433
140,0.612242011607461,17184.458692140986,583.5154325792004,5193.899683368642
141,0.698775657694879,17199.10729467898,391.18697840736945,6314.282872978878
142,0.945815721412707,12834.769111151201,894.8892021998506,7404.295680576781
143,0.3551213832736505,17899.993258371793,262.8760172072752,2627.957182712796
144,0.5640804283320437,43909.67874965917,539.6560904443193,12285.17639158616
145,0.6324976405227073,12430.710643404433,128.83601342710077,6049.875056200364
146,0.6879082852631264,27716.456618207507,1010.4723570759533,6366.612173674731
147,0.6348474600748057,14552.26856864924,598.0124436120083,4981.949590315814
148,0.7065424956322344,14300.825390197346,528.0420117506106,4516.877156488354
149,0.5171569117702015,30751.460951604953,296.03210058220725,6212.034314344911
150,0.9872557287398025,44006.74413559003,1095.758956987497,19821.63987975674
151,0.9122669615361159,23954.518437424216,649.5288135232968,8061.213946205288
152,0.9944779650148218,19204.4574275908,884.213458598052,11475.997541477267
153,0.8110676905222691,24840.042233765525,805.9988854065064,10575.968162623414
154,0.7389032957232908,31254.467298235377,757.8409121037429,9450.018216625658
155,0.6063266070818709,9564.757644393807,287.68884362650317,2797.391265899009
156,0.8617170813160007,6561.615005807618,674.4133972170473,3072.5255850512626
157,0.9782657527164192,4224.616781753509,463.4410101322189,3166.7230860228647
158,0.8349846827630165,18849.28946137121,715.8704294411792,4370.696135020787
159,0.6642437385352808,17069.62309412896,379.1584704946234,6308.901679011402
160,0.8933045180735776,5830.670967047062,691.1556314783754,3139.999083198885
161,0.9153612648921391,16068.679858465603,1101.5330572016724,5412.369746279005
162,0.6743582026648665,41162.42065904272,809.5006057292729,13311.118769198984
163,0.8961295932793913,5280.9949175214315,959.9013032430855,2784.1597935437026
164,0.8004305236650342,2917.1697274877733,579.0714514495448,1645.3620652974291
165,0.34653817659525665,8785.243347651836,143.50439157685267,2589.0022829182285
166,0.7805605700109214,60628.201658368416,994.3936488913205,16631.44565142031
167,0.9765357506759889,23703.752792408523,761.6165208801029,12388.027843468186
168,0.6337517937836548,12975.362582062466,592.198286283373,1975.7471270996934
169,0.8729116242412636,24517.339582960616,937.1099935237077,12078.972824931943
170,0.9142473379749789,7760.653647956689,542.1324546804087,4069.305664097801
171,0.961502266726566,8912.450955028513,674.9312993061424,5629.354137951874
172,0.4859245558350843,40584.58581547116,635.7868115271907,4326.808370024241
173,0.9344527803048864,27894.19968980463,924.8970078831604,12296.461457189378
174,0.7048358495251583,10093.341395999621,396.1365965001014,2469.3183650599267
175,0.8391878149511177,35269.93325962672,876.4854906882832,8107.905182043225
176,0.9636925135384378,20511.23894116187,1011.0890802415614,11701.602374986538
177,0.5441662530755937,37215.836746417146,383.28823207707995,14163.507812450373
178,0.9667188301689836,7707.813055700787,686.3904922855459,3721.4999171846994
179,0.9122906835727584,20093.01583513763,568.2560259866658,11210.949723844557
180,0.4602411544134656,38423.87842978499,438.5476741225388,7832.147589058988
181,0.9348935401484965,24455.274292905935,783.7525058681533,7906.397599135544
182,0.6748193811842486,35798.596383936,859.8141001414687,4963.432397137795
183,0.757645906063328,24070.118812095337,905.9589843056971,6146.223776508526
184,0.9470960642549577,9269.25805499703,722.0017487500272,5365.530200618445
185,0.9178755903137622,11992.720136782618,707.8569468852089,7841.264991029264
186,0.8624801264143037,17676.60858808295,725.1213816284377,8027.461887214011
187,0.5765269639113926,12641.141741084864,272.2702848418566,3545.763033585312
188,0.722573656162697,59817.75847233608,647.5350980501415,19085.274497614486
189,0.7758826643974701,15242.265703267109,504.7754070053517,4475.137288358416
190,0.664287698622833,20472.48496373212,1045.7990932519097,5251.727564589704
191,0.5160054186246092,40122.906652829595,713.3983853166736,5871.4834710912955
192,0.8412667828166015,24291.91562378047,485.7640833523667,13342.084274210876
193,0.6053622579370489,28810.94887222207,437.3305793379845,9390.607844560966
194,0.8955760922140763,25602.409954885516,859.592741269226,12589.18117107002
195,0.6647633359385583,29668.37090444629,619.9930422677737,9123.212908507494
196,0.9385040407088606,36426.38147148599,1201.8932232693987,13559.038424097975
197,0.8420005286163185,10578.623347641276,697.2527382036775,4961.521944105278
198,0.7452757786609141,38484.51741001203,806.8264091494664,13311.425230170667
199,0.5527003111734792,29065.745972950557,367.0254146760247,6693.687254899787
200,0.963077725631552,5122.747288861498,402.1919680986566,3832.454886672778
201,0.865303848924752,36829.25865951502,622.3159187507725,12360.822944532236
202,0.8369380405576725,10979.276951459422,894.3370070954145,4392.2496881734
203,0.8640632228000253,30281.503323339264,1153.2734114015122,12486.339128431533
204,0.9007825668880468,3053.64477277718,70.62445617847891,2606.19525926985
205,0.7395384954538411,18119.86798898252,848.7918258988152,5794.642862213675
206,0.6377745148121597,22436.133326775114,548.7896359787343,4894.247517177864
207,0.9409464590352429,38588.83575377537,1097.99293200748,14599.918722449704
208,0.5161271042517636,40930.15872436819,924.1180093510237,8853.046528213232
209,0.8666929775278739,35974.927345133605,977.6815265389873,15718.856991768058
210,0.6744827324241425,19527.440175727854,374.72650724210797,10232.976163656405
211,0.8260514758650148,11820.413372638437,850.6728804740724,6121.387000509469
212,0.9927651024017191,24947.221562135048,666.5048590428245,13901.03782062462
213,0.9403390529036921,36467.433479956286,786.5882180737195,18932.77516525109
214,0.39628239783722297,29061.222807314272,168.99993093079317,9115.780385385171
215,0.8776033308070411,23932.703079198734,979.7147183792439,8776.053959439972
216,0.6442680220986023,27243.755106088392,508.47868023241233,5125.857023231457
217,0.9525166115913684,5250.214714830776,460.51343587188836,4038.346009886416
218,0.7003043259989346,22599.282503144677,664.4605561434537,7893.581957134816
219,0.49464145995128483,30888.045377082708,454.3781478184251,7076.195115063628
220,0.9604620688435861,4363.131275900902,625.1184151452367,3014.2896744375207
221,0.22685150433368684,32287.24699405554,96.41070440966135,5405.363463424482
222,0.7370812443476131,38721.337509399666,770.4282477735356,11921.22945525673
223,0.7662658930696029,43334.68212219747,870.1329597365511,13720.091630371828
224,0.8299670827345558,33745.73715210838,1027.6243421628806,15573.742734046407
225,0.7144405572452586,26467.4488306719,457.9136672873533,9421.2974595179
226,0.9207785204433876,19726.257002898867,605.2852529404222,7839.215895147461
227,0.7981755679319605,39494.76684727558,1005.0764458440435,9941.300579748699
228,0.6022573078070586,56649.133220560834,725.3352556740398,15213.485845630252
229,0.5264060735400671,17004.883709181653,446.4504832285406,5667.909167264357
230,0.5004162218452883,24467.790731191875,457.3661412007934,5667.044653340277
231,0.8496926667795075,33271.88415059416,572.8681031025566,11853.170327027367
232,0.6202059761054445,38860.86578925511,463.7993272932967,10647.621194711948
233,0.9442419906244788,39078.47203872297,907.8378921429529,16510.77320077687
234,0.8936162087467998,9289.603891443538,839.3888060535744,3895.7960524090877
235,0.7606651529216284,36527.760270840234,636.0343318035833,10022.760714371881
236,0.49301247097388134,39977.84922928107,618.306165950209,3203.208863952182
237,0.8829559130667326,22298.534705677106,856.3113896887279,7131.591093996383
238,0.43593116549520505,34728.567102560075,248.7882553191873,9129.118588851625
239,0.5704217781467549,5711.137397119634,317.970760253981,2732.3078168500087
240,0.6104142097546157,25620.980501218204,614.8321698645931,7354.960366798673
241,0.9039762553704481,25322.218449316668,1190.8554324563936,7411.3020311116525
242,0.8055970142387212,9063.901054565602,741.7187860973913,4837.64713442276
243,0.878771275680384,43451.817547007515,996.8864411854953,17027.765306442925
244,0.5419034287247944,18393.93784979364,472.6248598862269,5031.697295583556
245,0.9902416997964371,1186.5397490744522,78.80734991111238,1083.248340471624
246,0.9469263407841053,18103.820857775405,894.7802120094432,7673.4495591961195
247,0.8247446462643366,12884.621173203717,785.953301892517,6038.55146622253
248,0.9239534073420897,21257.966363592783,915.4475208919512,9468.53932427555
249,0.8067548998657909,1085.1455722136639,244.38675939478162,666.2434045115458
250,0.9596412305009531,12823.008777946197,736.959553130258,5248.671202309332
251,0.7889912049509828,10340.391604514518,363.1671855684597,6015.504022328479
252,0.9878462279279386,35663.571981179266,966.5147333484947,23247.685279248904
253,0.95560632835322,34390.70243605524,887.2662861170999,13700.997548968733
254,0.6434595396434312,15070.173141623829,269.7416337416376,2889.409890994926
255,0.81220348453011,5276.205703764655,279.9813486990908,3448.7388305266945
256,0.7723196698932638,22062.681388708297,627.5562082726726,7318.577855099215
257,0.5549894498598498,29128.108062117142,564.5509624637746,11196.913810149093
258,0.9176885765711539,4274.895405714684,522.3967174525012,3277.7392414537876
259,0.9056639175887274,29311.035750058847,985.3818032033028,13645.618321224008
260,0.867389925304922,10271.331457911781,468.7085662297496,6489.682087269087
261,0.7744084459922336,20826.19362298654,519.5241060759746,10120.297211154839
262,0.9608114666282113,4867.912330114136,762.6844548972249,2631.4990042455765
263,0.8424267861115308,28711.59838572378,533.7614619714981,9093.678744977096
264,0.9794512058026712,26709.2592802425,1087.677516676024,13165.09257886991
265,0.97819470000335,8636.322146578173,695.7483777075498,5549.134193756929
266,0.8880272439345697,20944.47275316103,782.129241950484,10311.804427977922
267,0.8986707921405674,18761.342304208534,888.2469621997577,7359.290773148693
268,0.6101375939923293,2610.1892818464535,258.1933823564035,1217.4097166090917
269,0.9326400788730991,31245.492970433228,1270.0772034571353,7640.510501748804
270,0.8462415411491064,39191.683828322624,821.9790861323991,15344.654961278853
271,0.9651140391210226,8025.513334739911,861.6087216211048,3972.5364429858655
272,0.5298337718639825,27142.93609796645,130.2647318213674,14190.930254252675
273,0.8417687634139419,11345.51019210308,413.29994030148583,7274.55807978217
274,0.4622871326771444,27828.413849733646,205.30167375561612,9742.70200368039
275,0.7073856577164966,31761.722900505345,511.3597845431702,9874.635626155723
276,0.8865818839659433,13809.816925726787,766.3609011735338,4482.280528708271
277,0.7154534866567522,4741.8430583397085,262.14952488419624,2115.3993926296466
278,0.8517559498567018,10290.772135031377,218.91887572120774,6964.595406100616
279,0.8154937242270355,10616.847373348854,504.82120807447836,6773.406564791286
280,0.7061751952044724,20754.52040897801,628.9590439055801,10031.839001836848
281,0.7899326904123505,15540.265675315983,757.9974571113826,4805.735182898871
282,0.8503102040985477,33912.5624947039,762.8878174867068,13481.714006252208
283,0.6619475813031455,36847.01591471946,602.1621726500704,11666.494945986542
284,0.9577931733272791,16522.431970843074,661.6451742908616,10355.830402789908
285,0.8419549516310955,23342.505365546833,745.3575253948522,8546.249601974676
286,0.9259729181801376,46625.81145410894,1195.0292467200484,9398.724718033607
287,0.7762770108945785,10473.120336525293,426.8868499451617,3454.823222545985
288,0.8048715859532678,41934.41755272921,714.135877671836,9811.957591963885
289,0.882892904116515,9812.145323993567,926.6684445099913,4515.894627068572
290,0.8144223990192898,19382.793649317686,723.5151852396953,8709.753706800382
291,0.7608998295468771,16350.344421753514,501.71701864856686,8705.669600091094
292,0.9229312397195518,13453.225242949662,484.36578483628693,8465.854097298301
293,0.5162372062199616,34774.26666866697,326.7495442620185,5560.468572978509
294,0.8084957395480556,61726.847858414505,589.2149339575407,21657.95841543801
295,0.9207814800893206,20028.674704429166,732.6461549493931,8389.246723502683
296,0.9403526216360968,34557.94720653794,764.8335104588299,12848.945173320617
297,0.7387810214802898,18911.059160717312,664.5270731600657,7814.293543997764
298,0.7415221803073364,23424.524623423746,965.0178165403358,6833.793265440368
299,0.728412273046283,5223.573849657221,733.7884791887701,2228.2815729528656
300,0.8358536266462928,4042.1066167091903,522.6438240958119,2252.3341102671648
301,0.507926853091639,30804.313106032358,419.680888376868,8024.544525786864
302,0.5502861026540622,9274.033753632602,330.9221715698137,3385.9502120303664
303,0.6718906985026554,14474.327600540604,578.6025147260352,5218.077088381449
304,0.8366880633042908,8488.715878834932,753.1236490018765,2501.2925687015654
305,0.7912905817932607,18032.6655542267,505.5185254171118,10332.174449655107
306,0.7288933814230697,29518.089566950122,888.4531838676081,4917.757110304923
307,0.7764321459804283,33335.91552879046,568.4594741761879,10841.040065675068
308,0.22686496601330697,25549.55978942652,140.34493310381794,1121.461757933816
309,0.836180594014285,22762.61931135179,728.9182513980619,8318.259974007633
310,0.9390033020647317,6038.102600360222,496.8129990140687,3414.025945426143
311,0.5651414839409158,18184.13023183452,595.981813603606,4523.922745327541
312,0.8356800618406056,4622.919344971111,589.1827065141117,3080.043214511219
313,0.9646570715723588,26871.297856035028,1333.0221884220439,11290.855179222475
314,0.7236301996843235,26184.797147622186,754.0756465573668,8272.588126693108
315,0.4204153735037839,13372.989792509918,662.2219596720968,1447.8397925267393
316,0.5375973724261334,55144.618663052344,969.001385671452,12643.362785794683
317,0.7739238963900297,34515.92924620766,698.0460742593272,14699.019512622663
318,0.7469877561107097,23092.923497598807,745.4908476058772,7967.9145041014945
319,0.7134260470364371,9615.451176710532,613.5011012417722,3559.654364639103
320,0.7299228354402292,25532.6550378433,656.5216403438468,9844.939616127635
321,0.9124028414764811,8822.689331030091,752.1273710282127,3767.162184135312
322,0.4427584174845586,19455.792436433374,347.1454008563428,3297.4535275174394
323,0.5388717666472688,32625.15990484139,397.79346289290265,3542.7828953208623
324,0.9109530126576139,36684.17890728719,1053.348051124881,19072.539845326264
325,0.9463586629973408,6716.279469997453,633.2554611527603,3742.2533073810446
326,0.46563154436253185,15217.353785979954,200.54840092053828,2748.5715052879477
327,0.6061465915046198,30623.731077121323,623.8348308480578,8329.659976454774
328,0.39934253347305115,8234.603649644141,533.0667687590934,1049.3404209383202
329,0.9852243348656412,956.2643915898368,129.31534974303892,832.5158038017724
330,0.8251906863303348,1852.283423900227,365.8310335152487,1117.8319114599933
331,0.8741123411953129,1848.615319780659,379.1346224356786,1245.5580054653753
332,0.369876512029487,32111.220351776818,165.01428148119345,3698.4725658003217
333,0.7545342082425384,5988.55882469625,361.00129658586485,3684.7387477536336
334,0.6141270509889297,15410.174290589279,637.5017399488355,4761.570747387672
335,0.8736764525843546,44670.724581746,1175.4953357552954,16524.056219646274
336,0.610441208304456,15291.434067391941,595.0188008116237,2708.3387279191934
337,0.8250240358023101,42370.996502071604,716.5686418616461,18351.82527575647
338,0.4254444383572983,26890.66435555245,227.77396994326097,8666.507718513416
339,0.7751040893155409,16892.53925239612,480.46560260069435,5118.069126237386
340,0.4908532165111522,35305.37891128636,326.5112526286896,10355.056104352143
341,0.993991131709581,19645.420576323846,779.3240615408108,10604.566524760043
342,0.5805824020736969,12588.06993495113,100.36520465324136,3475.668186020066
343,0.5426009893536121,13782.699936371559,260.72448700502434,5622.717904594749
344,0.7296147253789562,35101.29482649395,831.9191801896025,12782.742071549841
345,0.7940424666702345,26266.27248396402,606.2758222713788,6082.929938623668
346,0.9743620646242427,8274.35627278189,519.413291286185,5684.02315563614
347,0.4171290512611491,10166.167211263208,70.16653616572304,3226.2961787686763
348,0.5897050673726391,35254.95359897908,751.6900400540949,7559.079248861831
349,0.5079998924589909,14367.051929270661,253.2133489111326,3001.987323855669
350,0.5947229872856616,44679.83607397687,658.3635621925664,17059.122074365943
351,0.6716425115672571,7480.067964429634,506.63017402478687,2680.7057644095653
352,0.568406192486157,25216.297946867606,459.62659927197217,5568.178109661894
353,0.9410686067393316,39587.83133690229,1278.4143194059218,20153.229564122837
354,0.8375541093220102,22600.736941322542,726.1266535100207,7384.24698771239
355,0.73246892236098,9787.35412075009,502.04848577992345,2991.309315884891
356,0.411504891872557,8589.488336324866,364.3074336749432,904.67181072917
357,0.9075942612431339,27735.327683187526,665.7948089449237,18564.46933687993
358,0.8442530940771569,28998.1127732142,867.9713708884567,15374.318224026634
359,0.4487958881302261,22933.031074116792,290.23532251522715,5796.221142384282
360,0.895705782517648,6120.242238827132,732.1251913094632,3677.2824152501034
361,0.7434119941605679,16932.478489357905,549.982596506358,8476.928727742383
362,0.6276412089088468,34270.6930976517,404.55639455643325,9536.357520386591
363,0.7679821342750477,20452.83345241246,454.2577377660273,8164.911107736676
364,0.684380136308731,10649.025581009642,572.5980763746654,3876.176404081975
365,0.608620599019378,7054.307168022804,253.55103437588275,2908.702459091841
366,0.6770843725973954,30360.37921951343,821.3265195865822,9141.735672817973
367,0.783816717439558,28179.2350534977,637.4970242167652,11587.990010194542
368,0.8674711304875473,28372.171512002136,717.5847066135377,5885.635900520179
369,0.21419535610711304,26365.302015591777,90.69985052090148,4588.634460959242
370,0.9347103532072663,15984.184205722975,746.181940167413,7344.6437739793255
371,0.7744857949184126,27879.828683532298,542.1834586177108,7969.199102243152
372,0.7235374373599488,49376.450590761255,998.5449532342819,17087.88057943489
373,0.598683761454778,18362.312036321015,556.8084219016826,6525.088073883508
374,0.9088111568798192,5635.3290149925915,624.1807234061325,2622.783282282609
375,0.4334502567811336,29198.14604818322,506.72750287424674,2541.510169671738
376,0.9529864586695614,4571.077003415054,608.9860204917641,2754.6752763972077
377,0.960903916427305,33344.74441662402,1026.3184239628865,15153.172352095473
378,0.23053164082614086,49194.79498121371,253.54785756995392,5478.232816008803
379,0.9463447818888309,9209.698691923477,701.8785154927654,5131.495672065662
380,0.8450856130730804,24663.407862221025,602.4217806823405,12126.905314230255
381,0.5302514714500551,8372.172201556037,195.82977625776147,2615.469716224624
382,0.8881401870058954,43681.894402310376,1388.309299731602,16746.49327900069
383,0.6283695196882229,13650.319725703386,278.7184694423339,4868.189181803636
384,0.8004616750577551,13920.141897282196,868.6077025751022,4641.927859980158
385,0.9372817792832717,33254.15288863698,690.5914456030617,12528.147499756447
386,0.6899342087412508,13719.716638707161,535.8474809809887,6074.789844912155
387,0.5344596214857357,35186.37995443532,291.57492917349134,13457.843166526398
388,0.5836139498545818,12226.315833674958,450.0754878681253,4956.925894608946
389,0.651217630568685,30923.548471579732,613.6312765624896,8458.32132012255
390,0.8460480903344407,41357.08014467385,900.7930057344814,14133.88223216818
391,0.8583884336064469,25565.631196874267,403.09725618737247,13374.482731307397
392,0.7514231042765419,18967.673227291587,502.87456380424413,8011.060600526187
393,0.7236534709245067,41388.46227910083,676.7774031855602,13446.832971648764
394,0.6860888770352656,33317.3271669558,745.3452873281265,13734.586671257815
395,0.8646850667387356,14000.48714118732,510.76839384589204,8812.245025636803
396,0.641099974465137,11114.47290831441,591.7369967182487,2762.7633013129166
